Spacecraft: DALA_SatFine

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
20 Jan 2032 10:28:31.968    20 Jan 2032 11:24:19.648      3347.6807551    Jupiter         Umbra       752           3347.6807551
20 Jan 2032 13:59:58.113    20 Jan 2032 14:55:46.367      3348.2543187    Jupiter         Umbra       753           3348.2543187
20 Jan 2032 17:31:24.175    20 Jan 2032 18:27:12.768      3348.5937706    Jupiter         Umbra       754           3348.5937706
20 Jan 2032 21:02:50.121    20 Jan 2032 21:58:38.807      3348.6858800    Jupiter         Umbra       755           3348.6858800
21 Jan 2032 00:34:15.956    21 Jan 2032 01:30:04.549      3348.5935644    Jupiter         Umbra       756           3348.5935644
21 Jan 2032 04:05:41.718    21 Jan 2032 05:01:30.157      3348.4386436    Jupiter         Umbra       757           3348.4386436
21 Jan 2032 07:37:07.469    21 Jan 2032 08:32:55.838      3348.3687203    Jupiter         Umbra       758           3348.3687203
21 Jan 2032 11:08:33.278    21 Jan 2032 12:04:21.796      3348.5177181    Jupiter         Umbra       759           3348.5177181
21 Jan 2032 14:39:59.203    21 Jan 2032 15:35:48.172      3348.9683342    Jupiter         Umbra       760           3348.9683342
21 Jan 2032 18:11:25.275    21 Jan 2032 19:07:15.002      3349.7276881    Jupiter         Umbra       761           3349.7276881
21 Jan 2032 21:42:51.485    21 Jan 2032 22:38:42.210      3350.7250594    Jupiter         Umbra       762           3350.7250594
22 Jan 2032 01:14:17.793    22 Jan 2032 02:10:09.626      3351.8324387    Jupiter         Umbra       763           3351.8324387
22 Jan 2032 04:45:44.135    22 Jan 2032 05:41:37.036      3352.9011596    Jupiter         Umbra       764           3352.9011596
22 Jan 2032 08:17:10.443    22 Jan 2032 09:13:04.246      3353.8034424    Jupiter         Umbra       765           3353.8034424
22 Jan 2032 11:48:36.662    22 Jan 2032 12:44:31.129      3354.4670641    Jupiter         Umbra       766           3354.4670641
22 Jan 2032 15:20:02.770    22 Jan 2032 16:15:57.664      3354.8943393    Jupiter         Umbra       767           3354.8943393
22 Jan 2032 18:51:28.776    22 Jan 2032 19:47:23.938      3355.1618991    Jupiter         Umbra       768           3355.1618991
22 Jan 2032 22:22:54.726    22 Jan 2032 23:18:50.128      3355.4025090    Jupiter         Umbra       769           3355.4025090
23 Jan 2032 01:54:20.685    23 Jan 2032 02:50:16.457      3355.7717454    Jupiter         Umbra       770           3355.7717454
23 Jan 2032 05:25:46.728    23 Jan 2032 06:21:43.136      3356.4074453    Jupiter         Umbra       771           3356.4074453
23 Jan 2032 08:57:12.913    23 Jan 2032 09:53:10.304      3357.3907438    Jupiter         Umbra       772           3357.3907438
23 Jan 2032 12:28:39.268    23 Jan 2032 13:24:37.990      3358.7218501    Jupiter         Umbra       773           3366.3428050
23 Jan 2032 13:24:37.990    23 Jan 2032 13:24:45.611      7.6209548162    Jupiter         Penumbra    773           3366.3428050
23 Jan 2032 16:00:05.783    23 Jan 2032 16:56:06.099      3360.3160290    Jupiter         Umbra       774           3360.3160290
23 Jan 2032 19:31:32.407    23 Jan 2032 20:27:34.430      3362.0238294    Jupiter         Umbra       775           3362.0238294
23 Jan 2032 23:02:59.065    23 Jan 2032 23:59:02.734      3363.6687191    Jupiter         Umbra       776           3363.6687191
24 Jan 2032 02:34:25.676    24 Jan 2032 03:30:30.766      3365.0901570    Jupiter         Umbra       777           3365.0901570
24 Jan 2032 06:05:52.170    24 Jan 2032 07:01:58.350      3366.1805108    Jupiter         Umbra       778           3366.1805108
24 Jan 2032 09:37:18.505    24 Jan 2032 10:33:25.412      3366.9073481    Jupiter         Umbra       779           3366.9073481
24 Jan 2032 13:08:44.676    24 Jan 2032 14:04:51.993      3367.3169277    Jupiter         Umbra       780           3367.3169277
24 Jan 2032 16:40:10.714    24 Jan 2032 17:36:18.233      3367.5187786    Jupiter         Umbra       781           3367.5187786
24 Jan 2032 20:11:36.675    24 Jan 2032 21:07:44.329      3367.6549125    Jupiter         Umbra       782           3367.6549125
24 Jan 2032 23:43:02.623    25 Jan 2032 00:39:10.484      3367.8604937    Jupiter         Umbra       783           3367.8604937
25 Jan 2032 03:14:28.618    25 Jan 2032 04:10:36.844      3368.2258351    Jupiter         Umbra       784           3368.2258351
25 Jan 2032 06:45:54.692    25 Jan 2032 07:42:03.462      3368.7703416    Jupiter         Umbra       785           3368.7703416
25 Jan 2032 10:17:20.843    25 Jan 2032 11:13:30.280      3369.4375522    Jupiter         Umbra       786           3369.4375522
25 Jan 2032 13:48:47.034    25 Jan 2032 14:44:57.147      3370.1133004    Jupiter         Umbra       787           3370.1133004
25 Jan 2032 17:20:13.207    25 Jan 2032 18:16:23.868      3370.6609406    Jupiter         Umbra       788           3370.6609406
25 Jan 2032 20:51:39.298    25 Jan 2032 21:47:50.261      3370.9624113    Jupiter         Umbra       789           3370.9624113
26 Jan 2032 00:23:05.258    26 Jan 2032 01:19:16.211      3370.9534210    Jupiter         Umbra       790           3370.9534210
26 Jan 2032 03:54:31.063    26 Jan 2032 04:50:41.707      3370.6440584    Jupiter         Umbra       791           3370.6440584
26 Jan 2032 07:25:56.729    26 Jan 2032 08:22:06.850      3370.1205467    Jupiter         Umbra       792           3370.1205467
26 Jan 2032 10:57:22.305    26 Jan 2032 11:53:31.833      3369.5282685    Jupiter         Umbra       793           3369.5282685
26 Jan 2032 14:28:47.862    26 Jan 2032 15:24:56.902      3369.0398457    Jupiter         Umbra       794           3369.0398457
26 Jan 2032 18:00:13.483    26 Jan 2032 18:56:22.298      3368.8148300    Jupiter         Umbra       795           3368.8148300
26 Jan 2032 21:31:39.239    26 Jan 2032 22:27:48.199      3368.9600282    Jupiter         Umbra       796           3368.9600282
27 Jan 2032 01:03:05.172    27 Jan 2032 01:59:14.674      3369.5026418    Jupiter         Umbra       797           3369.5026418
27 Jan 2032 04:34:31.283    27 Jan 2032 05:30:41.668      3370.3846263    Jupiter         Umbra       798           3370.3846263
27 Jan 2032 08:05:57.536    27 Jan 2032 09:02:09.016      3371.4799181    Jupiter         Umbra       799           3371.4799181
27 Jan 2032 11:37:23.867    27 Jan 2032 12:33:36.497      3372.6299917    Jupiter         Umbra       800           3372.6299917
27 Jan 2032 15:08:50.201    27 Jan 2032 16:05:03.888      3373.6863341    Jupiter         Umbra       801           3373.6863341
27 Jan 2032 18:40:16.475    27 Jan 2032 19:36:31.022      3374.5476243    Jupiter         Umbra       802           3374.5476243
27 Jan 2032 22:11:42.648    27 Jan 2032 23:07:57.831      3375.1831595    Jupiter         Umbra       803           3375.1831595
28 Jan 2032 01:43:08.719    28 Jan 2032 02:39:24.357      3375.6381931    Jupiter         Umbra       804           3375.6381931
28 Jan 2032 05:14:34.716    28 Jan 2032 06:10:50.737      3376.0204739    Jupiter         Umbra       805           3376.0204739
28 Jan 2032 08:46:00.699    28 Jan 2032 09:42:17.170      3376.4710366    Jupiter         Umbra       806           3376.4710366
28 Jan 2032 12:17:26.735    28 Jan 2032 13:13:43.861      3377.1257793    Jupiter         Umbra       807           3377.1257793
28 Jan 2032 15:48:52.885    28 Jan 2032 16:45:10.962      3378.0772345    Jupiter         Umbra       808           3378.0772345
28 Jan 2032 19:20:19.184    28 Jan 2032 20:16:38.532      3379.3472450    Jupiter         Umbra       809           3379.3472450
28 Jan 2032 22:51:45.633    28 Jan 2032 23:48:06.513      3380.8797024    Jupiter         Umbra       810           3380.8797024
29 Jan 2032 02:23:12.195    29 Jan 2032 03:19:34.752      3382.5565523    Jupiter         Umbra       811           3382.5565523
29 Jan 2032 05:54:38.810    29 Jan 2032 06:51:03.041      3384.2312345    Jupiter         Umbra       812           3384.2312345
29 Jan 2032 09:26:05.408    29 Jan 2032 10:22:31.177      3385.7691040    Jupiter         Umbra       813           3385.7691040
29 Jan 2032 12:57:31.932    29 Jan 2032 13:53:59.016      3387.0839524    Jupiter         Umbra       814           3387.0839524
29 Jan 2032 16:28:58.349    29 Jan 2032 17:25:26.509      3388.1598801    Jupiter         Umbra       815           3388.1598801
29 Jan 2032 20:00:24.662    29 Jan 2032 20:56:53.718      3389.0557626    Jupiter         Umbra       816           3389.0557626
29 Jan 2032 23:31:50.909    30 Jan 2032 00:28:20.800      3389.8912697    Jupiter         Umbra       817           3389.8912697
30 Jan 2032 03:03:17.152    30 Jan 2032 03:59:47.968      3390.8168531    Jupiter         Umbra       818           3390.8168531
30 Jan 2032 06:34:34.751    30 Jan 2032 06:34:43.462      8.7112551788    Jupiter         Penumbra    819           3400.6854609
30 Jan 2032 06:34:43.462    30 Jan 2032 07:31:15.436      3391.9742057    Jupiter         Umbra       819           3400.6854609
30 Jan 2032 10:06:09.902    30 Jan 2032 11:02:43.359      3393.4569546    Jupiter         Umbra       820           3393.4569546
30 Jan 2032 13:37:36.508    30 Jan 2032 14:34:11.790      3395.2823269    Jupiter         Umbra       821           3395.2823269
30 Jan 2032 17:09:03.275    30 Jan 2032 18:05:40.657      3397.3826933    Jupiter         Umbra       822           3397.3826933
30 Jan 2032 20:40:30.160    30 Jan 2032 21:37:09.781      3399.6207733    Jupiter         Umbra       823           3399.6207733
31 Jan 2032 00:11:57.093    31 Jan 2032 01:08:38.917      3401.8238330    Jupiter         Umbra       824           3401.8238330
31 Jan 2032 03:43:23.992    31 Jan 2032 04:40:07.818      3403.8255496    Jupiter         Umbra       825           3403.8255496
31 Jan 2032 07:14:42.139    31 Jan 2032 07:14:50.784      8.6444103392    Jupiter         Penumbra    826           3414.1485813
31 Jan 2032 07:14:50.784    31 Jan 2032 08:11:36.288      3405.5041709    Jupiter         Umbra       826           3414.1485813
31 Jan 2032 10:46:17.419    31 Jan 2032 11:43:04.227      3406.8084607    Jupiter         Umbra       827           3406.8084607
31 Jan 2032 14:17:43.884    31 Jan 2032 15:14:31.649      3407.7653423    Jupiter         Umbra       828           3407.7653423
31 Jan 2032 17:49:10.201    31 Jan 2032 18:45:58.670      3408.4686206    Jupiter         Umbra       829           3408.4686206
31 Jan 2032 21:20:36.420    31 Jan 2032 22:17:25.472      3409.0518817    Jupiter         Umbra       830           3409.0518817
01 Feb 2032 00:52:02.605    01 Feb 2032 01:48:52.256      3409.6507651    Jupiter         Umbra       831           3409.6507651
01 Feb 2032 04:23:28.814    01 Feb 2032 05:20:19.177      3410.3639181    Jupiter         Umbra       832           3410.3639181
01 Feb 2032 07:54:55.084    01 Feb 2032 08:51:46.308      3411.2239712    Jupiter         Umbra       833           3411.2239712
01 Feb 2032 11:26:21.419    01 Feb 2032 12:23:13.607      3412.1879546    Jupiter         Umbra       834           3412.1879546
01 Feb 2032 14:57:47.789    01 Feb 2032 15:54:40.940      3413.1507411    Jupiter         Umbra       835           3420.5706270
01 Feb 2032 15:54:40.940    01 Feb 2032 15:54:48.360      7.4198859511    Jupiter         Penumbra    835           3420.5706270
01 Feb 2032 18:29:14.138    01 Feb 2032 19:26:08.116      3413.9771473    Jupiter         Umbra       836           3413.9771473
01 Feb 2032 22:00:40.403    01 Feb 2032 22:57:34.944      3414.5419023    Jupiter         Umbra       837           3414.5419023
02 Feb 2032 01:32:06.528    02 Feb 2032 02:29:01.294      3414.7665522    Jupiter         Umbra       838           3414.7665522
02 Feb 2032 05:03:32.485    02 Feb 2032 06:00:27.128      3414.6432716    Jupiter         Umbra       839           3414.6432716
02 Feb 2032 08:34:58.280    02 Feb 2032 09:31:52.521      3414.2410854    Jupiter         Umbra       840           3414.2410854
02 Feb 2032 12:06:23.953    02 Feb 2032 13:03:17.646      3413.6929511    Jupiter         Umbra       841           3413.6929511
02 Feb 2032 15:37:49.574    02 Feb 2032 16:34:42.741      3413.1673574    Jupiter         Umbra       842           3420.6007126
02 Feb 2032 16:34:42.741    02 Feb 2032 16:34:50.174      7.4333552504    Jupiter         Penumbra    842           3420.6007126
02 Feb 2032 19:09:15.221    02 Feb 2032 20:06:08.050      3412.8290709    Jupiter         Umbra       843           3412.8290709
02 Feb 2032 22:40:40.968    02 Feb 2032 23:37:33.767      3412.7986094    Jupiter         Umbra       844           3412.7986094
03 Feb 2032 02:12:06.864    03 Feb 2032 03:08:59.986      3413.1221693    Jupiter         Umbra       845           3413.1221693
03 Feb 2032 05:43:32.919    03 Feb 2032 06:40:26.680      3413.7610928    Jupiter         Umbra       846           3413.7610928
03 Feb 2032 09:14:59.106    03 Feb 2032 10:11:53.710      3414.6043347    Jupiter         Umbra       847           3414.6043347
03 Feb 2032 12:46:25.365    03 Feb 2032 13:43:20.866      3415.5003524    Jupiter         Umbra       848           3415.5003524
03 Feb 2032 16:17:51.626    03 Feb 2032 17:14:47.925      3416.2987211    Jupiter         Umbra       849           3416.2987211
03 Feb 2032 19:49:17.821    03 Feb 2032 20:46:14.710      3416.8886269    Jupiter         Umbra       850           3416.8886269
03 Feb 2032 23:20:43.908    04 Feb 2032 00:17:41.133      3417.2246911    Jupiter         Umbra       851           3417.2246911
04 Feb 2032 02:52:09.875    04 Feb 2032 03:49:07.213      3417.3374149    Jupiter         Umbra       852           3417.3374149
04 Feb 2032 06:23:35.747    04 Feb 2032 07:20:33.070      3417.3231290    Jupiter         Umbra       853           3417.3231290
04 Feb 2032 09:55:01.576    04 Feb 2032 10:51:58.894      3417.3184664    Jupiter         Umbra       854           3417.3184664
04 Feb 2032 13:26:27.428    04 Feb 2032 14:23:24.892      3417.4635025    Jupiter         Umbra       855           3417.4635025
04 Feb 2032 16:57:53.368    04 Feb 2032 17:54:51.231      3417.8628515    Jupiter         Umbra       856           3417.8628515
04 Feb 2032 20:29:19.438    04 Feb 2032 21:26:17.993      3418.5553455    Jupiter         Umbra       857           3418.5553455
05 Feb 2032 00:00:45.644    05 Feb 2032 00:57:45.147      3419.5025875    Jupiter         Umbra       858           3419.5025875
05 Feb 2032 03:32:11.961    05 Feb 2032 04:29:12.561      3420.6002084    Jupiter         Umbra       859           3420.6002084
05 Feb 2032 07:03:38.332    05 Feb 2032 08:00:40.040      3421.7080089    Jupiter         Umbra       860           3421.7080089
05 Feb 2032 10:35:04.689    05 Feb 2032 11:32:07.379      3422.6894139    Jupiter         Umbra       861           3422.6894139
05 Feb 2032 14:06:30.974    05 Feb 2032 15:03:34.423      3423.4487226    Jupiter         Umbra       862           3423.4487226
05 Feb 2032 17:37:57.149    05 Feb 2032 18:35:01.105      3423.9564679    Jupiter         Umbra       863           3423.9564679
05 Feb 2032 21:09:23.210    05 Feb 2032 22:06:27.468      3424.2576676    Jupiter         Umbra       864           3424.2576676
06 Feb 2032 00:40:49.188    06 Feb 2032 01:37:53.650      3424.4618841    Jupiter         Umbra       865           3424.4618841
06 Feb 2032 04:12:15.141    06 Feb 2032 05:09:19.858      3424.7167534    Jupiter         Umbra       866           3424.7167534
06 Feb 2032 07:43:41.142    06 Feb 2032 08:40:46.312      3425.1696648    Jupiter         Umbra       867           3425.1696648
